"id" "chapter" "start" "end" "desc_DK" "desc_EN" "level" "sex" "include" "dx_fu" "dx_event" "n" "cases" "age_dx" "age_death" "MRR" "LYL" "n_text" "cases_text" "LYLcauses" "age_dx50" "age_death50" "age_dx25" "age_death25" "age_dx75" "age_death75" "age_less10at_risk" "surv" "LYL_smallN" "p5" "p95" "p25" "p50" "p75"
11148 15 "O99" "O99" "Andre sygdomme hos moderen, som klassificeres i andre kapitler, men som komplicerer graviditet, fødsel og barselsperiode" "Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium" "3" "Males" 0 NA NA NA NA FALSE FALSE FALSE FALSE "-" "-" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
11148 15 "O99" "O99" "Andre sygdomme hos moderen, som klassificeres i andre kapitler, men som komplicerer graviditet, fødsel og barselsperiode" "Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium" "3" "Females" 1 49477897.9818549 190763 208600 1140 TRUE TRUE TRUE FALSE "208600" "1140" TRUE 30.1068493150685 41.0014611872146 26.6404521296504 35.6632771914065 33.8245931581705 46.5548514110338 69 0.921986694851306 TRUE NA NA NA NA NA
16 16 "P00" "P96" "Visse sygdomme, der opstår i perinatalperiode" "Certain conditions originating in the perinatal period" "1" "All" 1 99150291.5999326 91775 241769 4144 TRUE TRUE TRUE TRUE "241769" "4144" TRUE 0 1.27735309529162 0 0.0246575342466713 0.0109589041096569 64.9269361479152 NA NA FALSE 0 0 0 0 0
16 16 "P00" "P96" "Visse sygdomme, der opstår i perinatalperiode" "Certain conditions originating in the perinatal period" "1" "Males" 1 48852152.8258253 50561 136059 2354 TRUE TRUE TRUE TRUE "136059" "2354" TRUE 0 1.47842203757773 0 0.0273224043716709 0.0109589041096569 63.9289827082865 NA NA FALSE 0 0 0 0 0
16 16 "P00" "P96" "Visse sygdomme, der opstår i perinatalperiode" "Certain conditions originating in the perinatal period" "1" "Females" 1 50298138.7741073 41214 105710 1790 TRUE TRUE TRUE TRUE "105710" "1790" TRUE 0 1.0298225915114 0 0.0245901639344993 0.0136612021856308 66.5061965715996 NA NA FALSE 0 0 0 0 0
1162 16 "P00" "P04" "Følger for nyfødt som følge af tilstand hos moder og komplikationer til graviditet og fødsel" "Newborn Affected By Maternal Factors And By Complications Of Pregnancy, Labor, And Delivery" "2b" "All" 1 100972940.059563 8136 60178 1393 TRUE TRUE TRUE FALSE "60178" "1393" TRUE 0 0.0645856725802332 0 0.0109589041096569 0 2.86678793322858 NA NA FALSE NA NA NA NA NA
1162 16 "P00" "P04" "Følger for nyfødt som følge af tilstand hos moder og komplikationer til graviditet og fødsel" "Newborn Affected By Maternal Factors And By Complications Of Pregnancy, Labor, And Delivery" "2b" "Males" 1 49898021.3217531 4040 32807 765 TRUE TRUE TRUE TRUE "32807" "765" TRUE 0 0.0646231005314803 0 0.0109589041096569 0 2.52821917808219 NA NA FALSE 0 0 0 0 0
1162 16 "P00" "P04" "Følger for nyfødt som følge af tilstand hos moder og komplikationer til graviditet og fødsel" "Newborn Affected By Maternal Factors And By Complications Of Pregnancy, Labor, And Delivery" "2b" "Females" 1 51074918.7378097 4096 27371 628 TRUE TRUE TRUE FALSE "27371" "628" TRUE 0 0.0634778052249203 0 0.0109589041094296 0 4.67837263268207 88 0.16611660182135 TRUE NA NA NA NA NA
1163 16 "P05" "P08" "Tilstande hos foster og nyfødt relateret til graviditetsvarighed og fostervækst" "Disorders Of Newborn Related To Length Of Gestation And Fetal Growth" "2b" "All" 1 100694858.135916 10309 86584 1732 TRUE TRUE TRUE FALSE "86584" "1732" TRUE 0 0.0311969458791282 0 0.00821917808229955 0 0.263561643835646 NA NA FALSE NA NA NA NA NA
1163 16 "P05" "P08" "Tilstande hos foster og nyfødt relateret til graviditetsvarighed og fostervækst" "Disorders Of Newborn Related To Length Of Gestation And Fetal Growth" "2b" "Males" 1 49740931.6329591 5570 47423 973 TRUE TRUE TRUE FALSE "47423" "973" TRUE 0 0.0301369863013861 0 0.00821917808229955 0 0.257534246575415 35 0.933138094001455 TRUE NA NA NA NA NA
1163 16 "P05" "P08" "Tilstande hos foster og nyfødt relateret til graviditetsvarighed og fostervækst" "Disorders Of Newborn Related To Length Of Gestation And Fetal Growth" "2b" "Females" 1 50953926.5029568 4739 39161 759 TRUE TRUE TRUE FALSE "39161" "759" TRUE 0 0.0317269256680902 0 0.00821917808229955 0 0.274920278463924 56 0.924828872645803 TRUE NA NA NA NA NA
1164 16 "P10" "P15" "Fødselslæsioner" "Birth Trauma" "2b" "All" 1 101582103.738102 4051 7446 147 TRUE TRUE TRUE FALSE "7446" "147" FALSE 0.0191780821917291 47.8613504004791 0 8.45469870499283 0.166301369863049 78.2316191331687 NA NA FALSE NA NA NA NA NA
1164 16 "P10" "P15" "Fødselslæsioner" "Birth Trauma" "2b" "Males" 1 50225374.8427053 2317 4378 88 TRUE FALSE TRUE FALSE "4378" "88" FALSE 0.0136986301370143 NA 0 NA 0.128529081518127 NA 78 0.211338694058737 TRUE NA NA NA NA NA
1164 16 "P10" "P15" "Fødselslæsioner" "Birth Trauma" "2b" "Females" 1 51356728.8953964 1734 3068 59 TRUE FALSE TRUE FALSE "3068" "59" FALSE 0.0273972602740287 NA 0 NA 0.294656785687539 NA 89 0.188318308544621 TRUE NA NA NA NA NA
1165 16 "P20" "P29" "Sygdomme i åndedræts- og kredsløbsorganer, der er specifikke for perinatalperioden" "Respiratory And Cardiovascular Disorders Specific To The Perinatal Period" "2b" "All" 1 100710424.606295 10268 91520 2081 TRUE TRUE TRUE FALSE "91520" "2081" TRUE 0 0.0383352047308108 0 0.00984504828202262 0 0.658067220600287 NA NA FALSE NA NA NA NA NA
1165 16 "P20" "P29" "Sygdomme i åndedræts- og kredsløbsorganer, der er specifikke for perinatalperioden" "Respiratory And Cardiovascular Disorders Specific To The Perinatal Period" "2b" "Males" 1 49703497.7799686 5893 54647 1179 TRUE TRUE TRUE FALSE "54647" "1179" TRUE 0 0.0382513661201756 0 0.0103870050152636 0 0.540953664196422 58 0.369097727934113 TRUE NA NA NA NA NA
1165 16 "P20" "P29" "Sygdomme i åndedræts- og kredsløbsorganer, der er specifikke for perinatalperioden" "Respiratory And Cardiovascular Disorders Specific To The Perinatal Period" "2b" "Females" 1 51006926.8263268 4375 36873 902 TRUE TRUE TRUE TRUE "36873" "902" TRUE 0 0.0383561643835492 0 0.00821917808229955 0 0.768954263043634 NA NA FALSE 0 0 0 0 0
1166 16 "P35" "P39" "Infektioner specifikke for perinatalperiode" "Infections Specific To The Perinatal Period" "2b" "All" 1 101347168.950775 13528 30329 792 TRUE TRUE TRUE FALSE "30329" "792" FALSE 0.00273224043712617 0.146211542780202 0 0.0246575342465348 0.013698630136787 6.84850961898355 NA NA FALSE NA NA NA NA NA
1166 16 "P35" "P39" "Infektioner specifikke for perinatalperiode" "Infections Specific To The Perinatal Period" "2b" "Males" 1 50085928.4434015 7806 17717 468 TRUE TRUE TRUE TRUE "17717" "468" FALSE 0.00273224043712617 0.177339621229157 0 0.0301040497042777 0.00821917808207218 7.63142600494052 NA NA FALSE 0 0 0 0 0
1166 16 "P35" "P39" "Infektioner specifikke for perinatalperiode" "Infections Specific To The Perinatal Period" "2b" "Females" 1 51261240.5073733 5722 12612 324 TRUE TRUE TRUE FALSE "12612" "324" FALSE 0.00273224043721711 0.102959802380383 0 0.0197140504528761 0.0219178082190865 3.60013623774239 83 0.104505023436636 TRUE NA NA NA NA NA
1167 16 "P50" "P61" "Blødningsforstyrrelser og hæmatologiske sygdomme hos nyfødt" "Hemorrhagic And Hematological Disorders Of Newborn" "2b" "All" 1 100878515.799147 36166 73779 1190 TRUE TRUE TRUE FALSE "73779" "1190" TRUE 0.00547945205471478 0.0580821917808862 0 0.0136986301370143 0.0136986301370143 1.58899917658509 NA NA FALSE NA NA NA NA NA
1167 16 "P50" "P61" "Blødningsforstyrrelser og hæmatologiske sygdomme hos nyfødt" "Hemorrhagic And Hematological Disorders Of Newborn" "2b" "Males" 1 49827317.0364548 20925 41997 665 TRUE TRUE TRUE FALSE "41997" "665" TRUE 0.00547945205471478 0.0476442847518228 0 0.0136986301370143 0.0136986301370143 0.730267235571409 29 0.972578199031374 TRUE NA NA NA NA NA
1167 16 "P50" "P61" "Blødningsforstyrrelser og hæmatologiske sygdomme hos nyfødt" "Hemorrhagic And Hematological Disorders Of Newborn" "2b" "Females" 1 51051198.7626918 15241 31782 525 TRUE TRUE TRUE TRUE "31782" "525" TRUE 0.00546448087425233 0.0904109589041127 0 0.0136911445467376 0.0136986301370143 6.44408413803426 NA NA FALSE 0 0 0 0 0
1168 16 "P70" "P74" "Forbigående hormon- og stofskifteforstyrrelser hos nyfødt" "Transitory Endocrine And Metabolic Disorders Specific To Newborn" "2b" "All" 1 101206528.326462 7831 39041 691 TRUE TRUE TRUE FALSE "39041" "691" FALSE 0 0.144344636574533 0 0.0164383561643717 0 7.87725428550038 NA NA FALSE NA NA NA NA NA
1168 16 "P70" "P74" "Forbigående hormon- og stofskifteforstyrrelser hos nyfødt" "Transitory Endocrine And Metabolic Disorders Specific To Newborn" "2b" "Males" 1 50008021.6922225 4506 22517 384 TRUE TRUE TRUE FALSE "22517" "384" TRUE 0 0.118285799835394 0 0.0164248821019555 0 3.84318886144169 25 0.971339314635107 TRUE NA NA NA NA NA
1168 16 "P70" "P74" "Forbigående hormon- og stofskifteforstyrrelser hos nyfødt" "Transitory Endocrine And Metabolic Disorders Specific To Newborn" "2b" "Females" 1 51198506.6342391 3325 16524 307 TRUE TRUE TRUE FALSE "16524" "307" FALSE 0 0.155040047907823 0 0.0164293734560943 0 16.5446994535519 62 0.690289447230575 TRUE NA NA NA NA NA
1169 16 "P75" "P78" "Sygdomme i fordøjelsesorganer hos nyfødt" "Digestive System Disorders Of Newborn" "2b" "All" 1 101642326.96886 1189 2239 356 TRUE TRUE TRUE FALSE "2239" "356" FALSE 0.00821917808207218 0.0619178082191866 0 0.0246575342464439 0.0887671232877437 0.427882326521421 NA NA FALSE NA NA NA NA NA
1169 16 "P75" "P78" "Sygdomme i fordøjelsesorganer hos nyfødt" "Digestive System Disorders Of Newborn" "2b" "Males" 1 50261054.0125384 646 1217 195 TRUE TRUE TRUE FALSE "1217" "195" FALSE 0.00547945205494216 0.0558305262369686 0 0.0245901639344538 0.0836963844600177 0.218516356014607 24 0.759018283902669 TRUE NA NA NA NA NA
1169 16 "P75" "P78" "Sygdomme i fordøjelsesorganer hos nyfødt" "Digestive System Disorders Of Newborn" "2b" "Females" 1 51381272.9563216 543 1022 161 TRUE TRUE TRUE FALSE "1022" "161" FALSE 0.00821917808229955 0.0800000000000182 0 0.0278972977019293 0.102465753424667 1.26104049704327 25 0.779003640378784 TRUE NA NA NA NA NA
1170 16 "P80" "P83" "Sygdomme i huden og regulering af legemstemperaturen hos nyfødt" "Conditions Involving The Integument And Temperature Regulation Of Newborn" "2b" "All" 1 101579024.188659 5213 7497 404 TRUE TRUE TRUE FALSE "7497" "404" FALSE 1.26096264690468 74.7279212515908 0.0383022681338389 58.9115113406692 5.86247174189693 83.2483209821095 NA NA FALSE NA NA NA NA NA
1170 16 "P80" "P83" "Sygdomme i huden og regulering af legemstemperaturen hos nyfødt" "Conditions Involving The Integument And Temperature Regulation Of Newborn" "2b" "Males" 1 50201302.8945729 4463 6341 318 TRUE TRUE TRUE TRUE "6341" "318" FALSE 2.0820181151284 75.7056471292762 0.134246575342468 63.4465903136462 6.17172093719587 83.8011707463133 NA NA FALSE 0 61 0 1 6
1170 16 "P80" "P83" "Sygdomme i huden og regulering af legemstemperaturen hos nyfødt" "Conditions Involving The Integument And Temperature Regulation Of Newborn" "2b" "Females" 1 51377721.2940864 750 1156 86 TRUE FALSE TRUE FALSE "1156" "86" FALSE 0.0164383561643717 NA 0.00273224043712617 NA 0.234821468672772 NA 76 0.109288747859897 TRUE NA NA NA NA NA
1171 16 "P90" "P96" "Andre sygdomme i perinatalperiode" "Other Disorders Originating In The Perinatal Period" "2b" "All" 1 101267869.386212 38041 48767 815 TRUE TRUE TRUE TRUE "48767" "815" FALSE 0.0109589041096569 0.636367991616135 0.00273972602758477 0.0219178082192229 0.0301369863013861 16.1747585897147 NA NA FALSE 0 0 0 0 0
1171 16 "P90" "P96" "Andre sygdomme i perinatalperiode" "Other Disorders Originating In The Perinatal Period" "2b" "Males" 1 50061937.38309 19883 25878 443 TRUE TRUE TRUE TRUE "25878" "443" FALSE 0.0109589041094296 0.63732465004864 0.00273972602735739 0.0224522793623237 0.0273972602740287 11.7297612096714 NA NA FALSE 0 0 0 0 0
1171 16 "P90" "P96" "Andre sygdomme i perinatalperiode" "Other Disorders Originating In The Perinatal Period" "2b" "Females" 1 51205932.0031215 18158 22889 372 TRUE TRUE TRUE TRUE "22889" "372" FALSE 0.0109589041096569 0.619697582154367 0.0054644808744797 0.0208099408638191 0.0356164383561008 24.622694812486 NA NA FALSE 0 0 0 0 0
11149 16 "P00" "P00" "Følger for nyfødt forårsaget af forhold hos moder uden forbindelse med det aktuelle graviditet" "Newborn (suspected to be) affected by maternal conditions that may be unrelated to present pregnancy" "3" "All" 1 101655689.172461 165 518 13 TRUE FALSE FALSE FALSE "518" "13" FALSE 0 NA 0 NA 0.010404970431955 NA NA NA FALSE NA NA NA NA NA
11149 16 "P00" "P00" "Følger for nyfødt forårsaget af forhold hos moder uden forbindelse med det aktuelle graviditet" "Newborn (suspected to be) affected by maternal conditions that may be unrelated to present pregnancy" "3" "Males" 1 50268767.7826709 73 262 6 TRUE FALSE FALSE FALSE "262" "6" FALSE 0 NA 0 NA 0.00382962796616084 NA NA NA FALSE NA NA NA NA NA
11149 16 "P00" "P00" "Følger for nyfødt forårsaget af forhold hos moder uden forbindelse med det aktuelle graviditet" "Newborn (suspected to be) affected by maternal conditions that may be unrelated to present pregnancy" "3" "Females" 1 51386921.3897897 92 256 7 TRUE FALSE FALSE FALSE "256" "7" FALSE 0 NA 0 NA 0.0410958904109521 NA NA NA FALSE NA NA NA NA NA
11150 16 "P01" "P01" "Følger for nyfødt som følge af komplikationer til det aktuelle graviditet" "Newborn (suspected to be) affected by maternal complications of pregnancy" "3" "All" 1 101376529.429179 3056 23947 532 TRUE TRUE TRUE FALSE "23947" "532" FALSE 0 0.0383007710157472 0 0.00821917808229955 0 1.28431768844976 NA NA FALSE NA NA NA NA NA
11150 16 "P01" "P01" "Følger for nyfødt som følge af komplikationer til det aktuelle graviditet" "Newborn (suspected to be) affected by maternal complications of pregnancy" "3" "Males" 1 50121729.6249195 1463 12592 281 TRUE TRUE TRUE FALSE "12592" "281" FALSE 0 0.0371973950145275 0 0.00821917808229955 0 0.725954038475948 30 0.97106483280922 TRUE NA NA NA NA NA
11150 16 "P01" "P01" "Følger for nyfødt som følge af komplikationer til det aktuelle graviditet" "Newborn (suspected to be) affected by maternal complications of pregnancy" "3" "Females" 1 51254799.8042593 1593 11355 251 TRUE TRUE TRUE FALSE "11355" "251" FALSE 0 0.0388666816378191 0 0.00821917808229955 0 2.3386990044165 81 0.398862278682478 TRUE NA NA NA NA NA
11151 16 "P02" "P02" "Følger for nyfødt forårsaget af abnormitet ved placenta, navlestreng og fosterhinder" "Newborn (suspected to be) affected by complications of placenta, cord and membranes" "3" "All" 1 101616155.650168 644 3857 178 TRUE TRUE TRUE FALSE "3857" "178" FALSE 0 0.0164203907478168 0 0.00821468672797892 0 0.132517403997372 NA NA FALSE NA NA NA NA NA
11151 16 "P02" "P02" "Følger for nyfødt forårsaget af abnormitet ved placenta, navlestreng og fosterhinder" "Newborn (suspected to be) affected by complications of placenta, cord and membranes" "3" "Males" 1 50249542.0377498 196 1918 108 TRUE TRUE TRUE FALSE "1918" "108" FALSE 0 0.0235212216484342 0 0.00821468672802439 0 0.169663896998281 24 0.921719507309628 TRUE NA NA NA NA NA
11151 16 "P02" "P02" "Følger for nyfødt forårsaget af abnormitet ved placenta, navlestreng og fosterhinder" "Newborn (suspected to be) affected by complications of placenta, cord and membranes" "3" "Females" 1 51366613.6124186 448 1939 70 TRUE FALSE TRUE FALSE "1939" "70" FALSE 0 NA 0 NA 0.006022905906093 NA 58 0.742336880698025 TRUE NA NA NA NA NA
11152 16 "P03" "P03" "Følger for nyfødt ved andre fødselskomplikationer" "Newborn (suspected to be) affected by other complications of labor and delivery" "3" "All" 1 101172621.996489 4752 43658 908 TRUE TRUE TRUE FALSE "43658" "908" FALSE 0 0.032258402575053 0 0.00821917808229955 0 0.388286548394308 NA NA FALSE NA NA NA NA NA
11152 16 "P03" "P03" "Følger for nyfødt ved andre fødselskomplikationer" "Newborn (suspected to be) affected by other complications of labor and delivery" "3" "Males" 1 49995086.0075155 2748 24686 511 TRUE TRUE TRUE FALSE "24686" "511" FALSE 0 0.0328213189609869 0 0.00876113481554057 0 0.377327644284742 25 0.858887520892011 TRUE NA NA NA NA NA
11152 16 "P03" "P03" "Følger for nyfødt ved andre fødselskomplikationer" "Newborn (suspected to be) affected by other complications of labor and delivery" "3" "Females" 1 51177535.9889737 2004 18972 397 TRUE TRUE TRUE FALSE "18972" "397" FALSE 0 0.0306504977917939 0 0.00821917808229955 0 0.388220675200137 59 0.515599064870353 TRUE NA NA NA NA NA
11153 16 "P04" "P04" "Følger for nyfødt ved toksiske stoffer overført gennem placenta eller modermælk" "Newborn (suspected to be) affected by noxious substances transmitted via placenta or breast milk" "3" "All" 1 101632001.07404 992 2547 143 TRUE TRUE TRUE FALSE "2547" "143" FALSE 0.00273972602735739 49.3678254360357 0 37.6045707013998 22.745328243132 58.5940609327045 NA NA FALSE NA NA NA NA NA
11153 16 "P04" "P04" "Følger for nyfødt ved toksiske stoffer overført gennem placenta eller modermælk" "Newborn (suspected to be) affected by noxious substances transmitted via placenta or breast milk" "3" "Males" 1 50259685.2918482 336 1107 83 TRUE FALSE TRUE TRUE "1107" "83" FALSE 0 NA 0 NA 0.0931222396886369 NA NA NA FALSE 0 39 0 0 23
11153 16 "P04" "P04" "Følger for nyfødt ved toksiske stoffer overført gennem placenta eller modermælk" "Newborn (suspected to be) affected by noxious substances transmitted via placenta or breast milk" "3" "Females" 1 51372315.7821918 656 1440 60 TRUE FALSE TRUE FALSE "1440" "60" FALSE 0.0695890410959692 NA 0 NA 27.0656336552137 NA 64 0.454582718224792 TRUE NA NA NA NA NA
11154 16 "P05" "P05" "Langsom vækst og underernæring af fosteret" "Disorders of newborn related to slow fetal growth and fetal malnutrition" "3" "All" 1 101405392.13013 3525 21881 481 TRUE TRUE TRUE FALSE "21881" "481" FALSE 0 0.0761539037353487 0 0.0136986301370143 0 0.510318137585182 NA NA FALSE NA NA NA NA NA
11154 16 "P05" "P05" "Langsom vækst og underernæring af fosteret" "Disorders of newborn related to slow fetal growth and fetal malnutrition" "3" "Males" 1 50139180.6953589 1817 11132 251 TRUE TRUE TRUE FALSE "11132" "251" FALSE 0 0.0580821917808407 0 0.0136986301370143 0 0.414042967288015 32 0.966912282616947 TRUE NA NA NA NA NA
11154 16 "P05" "P05" "Langsom vækst og underernæring af fosteret" "Disorders of newborn related to slow fetal growth and fetal malnutrition" "3" "Females" 1 51266211.4347706 1708 10749 230 TRUE TRUE TRUE FALSE "10749" "230" FALSE 0 0.09912119170599 0 0.0136986301370143 0 0.606804401527052 52 0.887153125274573 TRUE NA NA NA NA NA
11155 16 "P07" "P07" "Tilstande hos nyfødt ved tidlig fødsel og lav vægt IKA" "Disorders of newborn related to short gestation and low birth weight, not elsewhere classified" "3" "All" 1 100869264.982693 7054 72727 1602 TRUE TRUE TRUE FALSE "72727" "1602" FALSE 0 0.0300546448086152 0 0.00821917808229955 0 0.200986600793431 NA NA FALSE NA NA NA NA NA
11155 16 "P07" "P07" "Tilstande hos nyfødt ved tidlig fødsel og lav vægt IKA" "Disorders of newborn related to short gestation and low birth weight, not elsewhere classified" "3" "Males" 1 49846389.6238865 3667 39091 899 TRUE TRUE TRUE FALSE "39091" "899" TRUE 0 0.0273972602740287 0 0.00821917808229955 0 0.195815555056515 35 0.918024822910877 TRUE NA NA NA NA NA
11155 16 "P07" "P07" "Tilstande hos nyfødt ved tidlig fødsel og lav vægt IKA" "Disorders of newborn related to short gestation and low birth weight, not elsewhere classified" "3" "Females" 1 51022875.3588068 3387 33636 703 TRUE TRUE TRUE FALSE "33636" "703" FALSE 0 0.030087581405769 0 0.00821917808229955 0 0.208651845197983 53 0.934160226433145 TRUE NA NA NA NA NA
11156 16 "P08" "P08" "Tilstande hos nyfødt ved forlænget graviditet og høj fødselsvægt" "Disorders of newborn related to long gestation and high birth weight" "3" "All" 1 101549881.73117 1735 8713 94 TRUE FALSE TRUE FALSE "8713" "94" FALSE 0 NA 0 NA 0.00273224043712617 NA NA NA FALSE NA NA NA NA NA
11156 16 "P08" "P08" "Tilstande hos nyfødt ved forlænget graviditet og høj fødselsvægt" "Disorders of newborn related to long gestation and high birth weight" "3" "Males" 1 50202194.5425406 1097 5464 52 TRUE FALSE TRUE FALSE "5464" "52" FALSE 0 NA 0 NA 0.00273224043712617 NA 24 0.983616016075693 TRUE NA NA NA NA NA
11156 16 "P08" "P08" "Tilstande hos nyfødt ved forlænget graviditet og høj fødselsvægt" "Disorders of newborn related to long gestation and high birth weight" "3" "Females" 1 51347687.1886294 638 3249 42 TRUE FALSE TRUE FALSE "3249" "42" FALSE 0 NA 0 NA 0.00273224043735354 NA 52 0.979913768997222 TRUE NA NA NA NA NA
11157 16 "P10" "P10" "Fødselslæsioner med intrakranielle skader og blødninger" "Intracranial laceration and hemorrhage due to birth injury" "3" "All" 1 101657626.385216 152 309 31 TRUE FALSE TRUE FALSE "309" "31" FALSE 0.0186181600418877 NA 0 NA 1.06984654540006 NA NA NA FALSE NA NA NA NA NA
11157 16 "P10" "P10" "Fødselslæsioner med intrakranielle skader og blødninger" "Intracranial laceration and hemorrhage due to birth injury" "3" "Males" 1 50269029.1360955 93 201 19 TRUE FALSE FALSE FALSE "201" "19" FALSE 0.0120473089303687 NA 0 NA 0.690921476158383 NA NA NA FALSE NA NA NA NA NA
11157 16 "P10" "P10" "Fødselslæsioner med intrakranielle skader og blødninger" "Intracranial laceration and hemorrhage due to birth injury" "3" "Females" 1 51388597.2491204 59 108 12 TRUE FALSE FALSE FALSE "108" "12" FALSE 0.0399685605209925 NA 0 NA 11.9427442173815 NA NA NA FALSE NA NA NA NA NA
11158 16 "P11" "P11" "Andre fødselslæsioner i centralnervesystemet" "Other birth injuries to central nervous system" "3" "All" 1 101658241.461397 132 251 36 TRUE FALSE TRUE FALSE "251" "36" FALSE 7.03105771390069 NA 0.111168500636268 NA 38.6686772962048 NA NA NA FALSE NA NA NA NA NA
11158 16 "P11" "P11" "Andre fødselslæsioner i centralnervesystemet" "Other birth injuries to central nervous system" "3" "Males" 1 50270110.6834793 64 118 20 TRUE FALSE TRUE FALSE "118" "20" FALSE 4.97809416872519 NA 0.0383337076128555 NA 37.5666067819448 NA 29 0.904615384615385 TRUE NA NA NA NA NA
11158 16 "P11" "P11" "Andre fødselslæsioner i centralnervesystemet" "Other birth injuries to central nervous system" "3" "Females" 1 51388130.7779175 68 133 16 TRUE FALSE FALSE FALSE "133" "16" FALSE 10.0646141178232 NA 0.15876338049261 NA 38.2511655064001 NA NA NA FALSE NA NA NA NA NA
11159 16 "P12" "P12" "Fødselslæsioner af skalp" "Birth injury to scalp" "3" "All" 1 101631686.765252 1512 3142 16 TRUE FALSE FALSE FALSE "3142" "16" FALSE 0.00273972602735739 NA 0 NA 0.0410734336401219 NA NA NA FALSE NA NA NA NA NA
11159 16 "P12" "P12" "Fødselslæsioner af skalp" "Birth injury to scalp" "3" "Males" 1 50251404.3852983 1012 2108 10 TRUE FALSE FALSE FALSE "2108" "10" FALSE 0.00273972602735739 NA 0 NA 0.0443581106370402 NA NA NA FALSE NA NA NA NA NA
11159 16 "P12" "P12" "Fødselslæsioner af skalp" "Birth injury to scalp" "3" "Females" 1 51380282.3799536 500 1034 6 TRUE FALSE FALSE FALSE "1034" "6" FALSE 0.00273972602735739 NA 0 NA 0.0355400853357423 NA NA NA FALSE NA NA NA NA NA
11160 16 "P13" "P13" "Fødselslæsioner af skelettet" "Birth injury to skeleton" "3" "All" 1 101650596.203383 453 925 6 TRUE FALSE FALSE FALSE "925" "6" FALSE 0.00547945205471478 NA 0 NA 0.0328407814956336 NA NA NA FALSE NA NA NA NA NA
11160 16 "P13" "P13" "Fødselslæsioner af skelettet" "Birth injury to skeleton" "3" "Males" 1 50265359.4231604 269 543 NA TRUE FALSE FALSE FALSE "543" "0-4" FALSE 0.00547945205471478 NA 0 NA 0.032858746912143 NA NA NA FALSE NA NA NA NA NA
11160 16 "P13" "P13" "Fødselslæsioner af skelettet" "Birth injury to skeleton" "3" "Females" 1 51385236.7802231 184 382 NA TRUE FALSE FALSE FALSE "382" "0-4" FALSE 0.00546448087429781 NA 0 NA 0.0317448910846906 NA NA NA FALSE NA NA NA NA NA
11161 16 "P14" "P14" "Fødselslæsioner af det perifere nervesystem" "Birth injury to peripheral nervous system" "3" "All" 1 101635647.616012 1119 2086 54 TRUE FALSE TRUE FALSE "2086" "54" FALSE 0.0328767123287435 NA 0.00273224043712617 NA 0.503849090500853 NA NA NA FALSE NA NA NA NA NA
11161 16 "P14" "P14" "Fødselslæsioner af det perifere nervesystem" "Birth injury to peripheral nervous system" "3" "Males" 1 50258305.8918182 569 1069 34 TRUE FALSE TRUE FALSE "1069" "34" FALSE 0.0273523467324594 NA 0 NA 0.406757990867663 NA 49 0.629286915312835 TRUE NA NA NA NA NA
11161 16 "P14" "P14" "Fødselslæsioner af det perifere nervesystem" "Birth injury to peripheral nervous system" "3" "Females" 1 51377341.7241934 550 1017 20 TRUE FALSE TRUE FALSE "1017" "20" FALSE 0.0438356164383094 NA 0.00273972602735739 NA 0.636686877760303 NA 54 0.993424979485477 TRUE NA NA NA NA NA
11162 16 "P15" "P15" "Andre fødselslæsioner" "Other birth injuries" "3" "All" 1 101651937.310016 825 1024 6 TRUE FALSE FALSE FALSE "1024" "6" FALSE 0.135192753948604 NA 0.0568919829328934 NA 0.518148064974912 NA NA NA FALSE NA NA NA NA NA
11162 16 "P15" "P15" "Andre fødselslæsioner" "Other birth injuries" "3" "Males" 1 50266907.1754024 399 515 NA TRUE FALSE FALSE FALSE "515" "0-4" FALSE 0.0986301369863668 NA 0.0437637547720897 NA 0.20100306909203 NA NA NA FALSE NA NA NA NA NA
11162 16 "P15" "P15" "Andre fødselslæsioner" "Other birth injuries" "3" "Females" 1 51385030.1346134 426 509 NA TRUE FALSE FALSE FALSE "509" "0-4" FALSE 0.261369863013715 NA 0.0749846545400487 NA 30.4738902612471 NA NA NA FALSE NA NA NA NA NA
11163 16 "P20" "P20" "Iltmangel hos foster" "Intrauterine hypoxia" "3" "All" 1 101627901.204431 455 3025 103 TRUE TRUE TRUE FALSE "3025" "103" FALSE 0 0.0158814282506228 0 0.00820570401965597 0 1.42464106594803 NA NA FALSE NA NA NA NA NA
11163 16 "P20" "P20" "Iltmangel hos foster" "Intrauterine hypoxia" "3" "Males" 1 50252871.9463957 202 1633 59 TRUE FALSE TRUE FALSE "1633" "59" FALSE 0 NA 0 NA 0 NA 24 0.947363547796179 TRUE NA NA NA NA NA
11163 16 "P20" "P20" "Iltmangel hos foster" "Intrauterine hypoxia" "3" "Females" 1 51375029.2580358 253 1392 44 TRUE FALSE TRUE FALSE "1392" "44" FALSE 0 NA 0 NA 0 NA 55 0.928548999832691 TRUE NA NA NA NA NA
